insider,title,transaction_date,filing_date,shares,price,value_usd,acquired_disposed,transaction_code,shares_owned_after,is_10b5_1,is_director,is_officer,accession,source_path
O'Hare Robert,Chief Financial Officer,2026-06-01,2026-06-03,8355,72.91,609163.05,D,F,18479,False,False,True,0001628280-26-040240,https://www.sec.gov/Archives/edgar/data/1820953/000162828026040240/0001628280-26-040240.txt
Michalek Libor,President,2026-06-01,2026-06-03,11363,0.0,0.0,A,M,228387,False,True,True,0001628280-26-040239,https://www.sec.gov/Archives/edgar/data/1820953/000162828026040239/0001628280-26-040239.txt
Michalek Libor,President,2026-06-01,2026-06-03,5783,72.91,421638.53,D,F,222604,False,True,True,0001628280-26-040239,https://www.sec.gov/Archives/edgar/data/1820953/000162828026040239/0001628280-26-040239.txt
Linford Michael,Chief Operating Officer,2026-06-01,2026-06-03,11717,0.0,0.0,A,M,122650,False,False,True,0001628280-26-040241,https://www.sec.gov/Archives/edgar/data/1820953/000162828026040241/0001628280-26-040241.txt
Linford Michael,Chief Operating Officer,2026-06-01,2026-06-03,4666,72.91,340198.06,D,F,117984,False,False,True,0001628280-26-040241,https://www.sec.gov/Archives/edgar/data/1820953/000162828026040241/0001628280-26-040241.txt
Jiyane Siphelele,Chief Accounting Officer,2026-06-01,2026-06-03,11547,0.0,0.0,A,M,239757,False,False,True,0001628280-26-040237,https://www.sec.gov/Archives/edgar/data/1820953/000162828026040237/0001628280-26-040237.txt
Jiyane Siphelele,Chief Accounting Officer,2026-06-01,2026-06-03,4546,72.91,331448.86,D,F,235211,False,False,True,0001628280-26-040237,https://www.sec.gov/Archives/edgar/data/1820953/000162828026040237/0001628280-26-040237.txt
Adkins Katherine,Chief Legal Officer,2026-06-01,2026-06-03,10590,0.0,0.0,A,M,149899,False,False,True,0001628280-26-040238,https://www.sec.gov/Archives/edgar/data/1820953/000162828026040238/0001628280-26-040238.txt
Adkins Katherine,Chief Legal Officer,2026-06-01,2026-06-03,4793,72.91,349457.63,D,F,145106,False,False,True,0001628280-26-040238,https://www.sec.gov/Archives/edgar/data/1820953/000162828026040238/0001628280-26-040238.txt
Watson Noel Bertram,,2026-05-13,2026-05-14,2000,65.0,130000.0,D,S,36076,True,True,False,0001628280-26-035127,https://www.sec.gov/Archives/edgar/data/1820953/000162828026035127/0001628280-26-035127.txt
Michalek Libor,President,2026-05-01,2026-05-05,2336,0.0,0.0,A,M,218113,False,True,True,0001628280-26-030653,https://www.sec.gov/Archives/edgar/data/1820953/000162828026030653/0001628280-26-030653.txt
Michalek Libor,President,2026-05-01,2026-05-05,1089,67.54,73551.06,D,F,217024,False,True,True,0001628280-26-030653,https://www.sec.gov/Archives/edgar/data/1820953/000162828026030653/0001628280-26-030653.txt
Linford Michael,Chief Operating Officer,2026-05-01,2026-05-05,2336,0.0,0.0,A,M,111907,False,False,True,0001628280-26-030649,https://www.sec.gov/Archives/edgar/data/1820953/000162828026030649/0001628280-26-030649.txt
Linford Michael,Chief Operating Officer,2026-05-01,2026-05-05,974,67.54,65783.96,D,F,110933,False,False,True,0001628280-26-030649,https://www.sec.gov/Archives/edgar/data/1820953/000162828026030649/0001628280-26-030649.txt
Adkins Katherine,Chief Legal Officer,2026-05-01,2026-05-05,1401,0.0,0.0,A,M,139943,False,False,True,0001628280-26-030650,https://www.sec.gov/Archives/edgar/data/1820953/000162828026030650/0001628280-26-030650.txt
Adkins Katherine,Chief Legal Officer,2026-05-01,2026-05-05,634,67.54,42820.36,D,F,139309,False,False,True,0001628280-26-030650,https://www.sec.gov/Archives/edgar/data/1820953/000162828026030650/0001628280-26-030650.txt
Watson Noel Bertram,,2026-04-14,2026-04-16,2000,55.0,110000.0,D,S,38076,True,True,False,0001628280-26-025513,https://www.sec.gov/Archives/edgar/data/1820953/000162828026025513/0001628280-26-025513.txt
Quarles Christa S,,2026-04-07,2026-04-09,53697,0.0,0.0,D,J,68661,False,True,False,0001628280-26-024436,https://www.sec.gov/Archives/edgar/data/1820953/000162828026024436/0001628280-26-024436.txt
Quarles Christa S,,2026-04-02,2026-04-03,60445,0.0,0.0,A,C,182803,False,True,False,0001628280-26-023647,https://www.sec.gov/Archives/edgar/data/1820953/000162828026023647/0001628280-26-023647.txt
Quarles Christa S,,2026-04-02,2026-04-03,60445,0.0,0.0,D,J,122358,False,True,False,0001628280-26-023647,https://www.sec.gov/Archives/edgar/data/1820953/000162828026023647/0001628280-26-023647.txt
Quarles Christa S,,2026-04-01,2026-04-03,3462,0.0,0.0,D,J,122358,False,True,False,0001628280-26-023647,https://www.sec.gov/Archives/edgar/data/1820953/000162828026023647/0001628280-26-023647.txt
Michalek Libor,President,2026-04-01,2026-04-02,2335,0.0,0.0,A,M,216615,False,True,True,0001628280-26-023315,https://www.sec.gov/Archives/edgar/data/1820953/000162828026023315/0001628280-26-023315.txt
Michalek Libor,President,2026-04-01,2026-04-02,838,45.54,38162.52,D,F,215777,False,True,True,0001628280-26-023315,https://www.sec.gov/Archives/edgar/data/1820953/000162828026023315/0001628280-26-023315.txt
Linford Michael,Chief Operating Officer,2026-04-01,2026-04-02,2335,0.0,0.0,A,M,110546,False,False,True,0001628280-26-023314,https://www.sec.gov/Archives/edgar/data/1820953/000162828026023314/0001628280-26-023314.txt
Linford Michael,Chief Operating Officer,2026-04-01,2026-04-02,975,45.54,44401.5,D,F,109571,False,False,True,0001628280-26-023314,https://www.sec.gov/Archives/edgar/data/1820953/000162828026023314/0001628280-26-023314.txt
Adkins Katherine,Chief Legal Officer,2026-04-01,2026-04-02,1401,0.0,0.0,A,M,139176,False,False,True,0001628280-26-023316,https://www.sec.gov/Archives/edgar/data/1820953/000162828026023316/0001628280-26-023316.txt
Adkins Katherine,Chief Legal Officer,2026-04-01,2026-04-02,634,45.54,28872.36,D,F,138542,False,False,True,0001628280-26-023316,https://www.sec.gov/Archives/edgar/data/1820953/000162828026023316/0001628280-26-023316.txt
O'Hare Robert,Chief Financial Officer,2026-03-01,2026-03-03,18430,0.0,0.0,A,M,19798,False,False,True,0001628280-26-013789,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013789/0001628280-26-013789.txt
O'Hare Robert,Chief Financial Officer,2026-03-01,2026-03-03,9380,46.98,440672.4,D,F,10418,False,False,True,0001628280-26-013789,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013789/0001628280-26-013789.txt
Michalek Libor,President,2026-03-01,2026-03-03,11362,0.0,0.0,A,M,218359,False,True,True,0001628280-26-013787,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013787/0001628280-26-013787.txt
Michalek Libor,President,2026-03-01,2026-03-03,4079,46.98,191631.42,D,F,214280,False,True,True,0001628280-26-013787,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013787/0001628280-26-013787.txt
Linford Michael,Chief Operating Officer,2026-03-01,2026-03-03,11717,0.0,0.0,A,M,111986,False,False,True,0001628280-26-013782,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013782/0001628280-26-013782.txt
Linford Michael,Chief Operating Officer,2026-03-01,2026-03-03,3775,46.98,177349.5,D,F,108211,False,False,True,0001628280-26-013782,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013782/0001628280-26-013782.txt
Jiyane Siphelele,Chief Accounting Officer,2026-03-01,2026-03-03,11547,0.0,0.0,A,M,232515,False,False,True,0001628280-26-013785,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013785/0001628280-26-013785.txt
Jiyane Siphelele,Chief Accounting Officer,2026-03-01,2026-03-03,4666,46.98,219208.68,D,F,227849,False,False,True,0001628280-26-013785,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013785/0001628280-26-013785.txt
Adkins Katherine,Chief Legal Officer,2026-03-01,2026-03-03,10593,0.0,0.0,A,M,142570,False,False,True,0001628280-26-013784,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013784/0001628280-26-013784.txt
Adkins Katherine,Chief Legal Officer,2026-03-01,2026-03-03,4795,46.98,225269.1,D,F,137775,False,False,True,0001628280-26-013784,https://www.sec.gov/Archives/edgar/data/1820953/000162828026013784/0001628280-26-013784.txt
Linford Michael,Chief Operating Officer,2026-02-09,2026-02-11,20000,49.0,980000.0,A,M,100269,False,False,True,0001628280-26-007249,https://www.sec.gov/Archives/edgar/data/1820953/000162828026007249/0001628280-26-007249.txt
Michalek Libor,President,2026-02-01,2026-02-03,2335,0.0,0.0,A,M,207835,False,True,True,0001628280-26-004981,https://www.sec.gov/Archives/edgar/data/1820953/000162828026004981/0001628280-26-004981.txt
Michalek Libor,President,2026-02-01,2026-02-03,838,60.3,50531.4,D,F,206997,False,True,True,0001628280-26-004981,https://www.sec.gov/Archives/edgar/data/1820953/000162828026004981/0001628280-26-004981.txt
Linford Michael,Chief Operating Officer,2026-02-01,2026-02-03,2335,0.0,0.0,A,M,80897,False,False,True,0001628280-26-004982,https://www.sec.gov/Archives/edgar/data/1820953/000162828026004982/0001628280-26-004982.txt
Linford Michael,Chief Operating Officer,2026-02-01,2026-02-03,628,60.3,37868.4,D,F,80269,False,False,True,0001628280-26-004982,https://www.sec.gov/Archives/edgar/data/1820953/000162828026004982/0001628280-26-004982.txt
Adkins Katherine,Chief Legal Officer,2026-02-01,2026-02-03,1401,0.0,0.0,A,M,132625,False,False,True,0001628280-26-004983,https://www.sec.gov/Archives/edgar/data/1820953/000162828026004983/0001628280-26-004983.txt
Adkins Katherine,Chief Legal Officer,2026-02-01,2026-02-03,648,60.3,39074.4,D,F,131977,False,False,True,0001628280-26-004983,https://www.sec.gov/Archives/edgar/data/1820953/000162828026004983/0001628280-26-004983.txt
Linford Michael,Chief Operating Officer,2026-01-30,2026-01-30,20000,49.0,980000.0,A,M,78562,False,False,True,0001628280-26-004431,https://www.sec.gov/Archives/edgar/data/1820953/000162828026004431/0001628280-26-004431.txt
O'Hare Robert,Chief Financial Officer,2026-01-05,2026-01-07,3730,41.8,155914.0,A,M,5098,True,False,True,0001628280-26-001247,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001247/0001628280-26-001247.txt
O'Hare Robert,Chief Financial Officer,2026-01-05,2026-01-07,11347,17.19,195054.93,A,M,16445,True,False,True,0001628280-26-001247,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001247/0001628280-26-001247.txt
O'Hare Robert,Chief Financial Officer,2026-01-05,2026-01-07,5118,22.3,114131.4,A,M,21563,True,False,True,0001628280-26-001247,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001247/0001628280-26-001247.txt
O'Hare Robert,Chief Financial Officer,2026-01-05,2026-01-07,9704,23.35,226588.4,A,M,31267,True,False,True,0001628280-26-001247,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001247/0001628280-26-001247.txt
O'Hare Robert,Chief Financial Officer,2026-01-05,2026-01-07,3996,44.06,176063.76,A,M,35263,True,False,True,0001628280-26-001247,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001247/0001628280-26-001247.txt
O'Hare Robert,Chief Financial Officer,2026-01-05,2026-01-07,2506,57.59,144320.54,A,M,37769,True,False,True,0001628280-26-001247,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001247/0001628280-26-001247.txt
O'Hare Robert,Chief Financial Officer,2026-01-05,2026-01-07,36401,80.0,2912080.0,D,S,1368,True,False,True,0001628280-26-001247,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001247/0001628280-26-001247.txt
Levchin Max R,Chief Executive Officer,2026-01-05,2026-01-07,666666,49.0,32666634.0,A,M,666666,True,True,True,0001628280-26-001248,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001248/0001628280-26-001248.txt
Levchin Max R,Chief Executive Officer,2026-01-05,2026-01-07,553554,80.52,44572168.08,D,S,113112,True,True,True,0001628280-26-001248,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001248/0001628280-26-001248.txt
Levchin Max R,Chief Executive Officer,2026-01-05,2026-01-07,113112,81.12,9175645.44,D,S,0,True,True,True,0001628280-26-001248,https://www.sec.gov/Archives/edgar/data/1820953/000162828026001248/0001628280-26-001248.txt
Michalek Libor,President,2026-01-01,2026-01-05,2336,0.0,0.0,A,M,206460,False,True,True,0001628280-26-000678,https://www.sec.gov/Archives/edgar/data/1820953/000162828026000678/0001628280-26-000678.txt
Michalek Libor,President,2026-01-01,2026-01-05,960,74.43,71452.8,D,F,205500,False,True,True,0001628280-26-000678,https://www.sec.gov/Archives/edgar/data/1820953/000162828026000678/0001628280-26-000678.txt
Linford Michael,Chief Operating Officer,2026-01-01,2026-01-05,2336,0.0,0.0,A,M,59315,False,False,True,0001628280-26-000681,https://www.sec.gov/Archives/edgar/data/1820953/000162828026000681/0001628280-26-000681.txt
Linford Michael,Chief Operating Officer,2026-01-01,2026-01-05,753,74.43,56045.79,D,F,58562,False,False,True,0001628280-26-000681,https://www.sec.gov/Archives/edgar/data/1820953/000162828026000681/0001628280-26-000681.txt
Adkins Katherine,Chief Legal Officer,2026-01-01,2026-01-05,1707,0.0,0.0,A,M,132088,False,False,True,0001628280-26-000683,https://www.sec.gov/Archives/edgar/data/1820953/000162828026000683/0001628280-26-000683.txt
Adkins Katherine,Chief Legal Officer,2026-01-01,2026-01-05,864,74.43,64307.52,D,F,131224,False,False,True,0001628280-26-000683,https://www.sec.gov/Archives/edgar/data/1820953/000162828026000683/0001628280-26-000683.txt
Watson Noel Bertram,,2025-12-15,2025-12-17,3579,0.0,0.0,A,A,40076,False,True,False,0001628280-25-057635,https://www.sec.gov/Archives/edgar/data/1820953/000162828025057635/0001628280-25-057635.txt
Sanchez Rodriquez Manuel,,2025-12-15,2025-12-17,3579,0.0,0.0,A,A,40172,False,True,False,0001628280-25-057636,https://www.sec.gov/Archives/edgar/data/1820953/000162828025057636/0001628280-25-057636.txt
Reses Jacqueline D,,2025-12-15,2025-12-17,3579,0.0,0.0,A,A,48801,False,True,False,0001628280-25-057628,https://www.sec.gov/Archives/edgar/data/1820953/000162828025057628/0001628280-25-057628.txt
Quarles Christa S,,2025-12-15,2025-12-17,3579,0.0,0.0,A,A,125820,False,True,False,0001628280-25-057630,https://www.sec.gov/Archives/edgar/data/1820953/000162828025057630/0001628280-25-057630.txt
Liew Jeremy,,2025-12-15,2025-12-17,3579,0.0,0.0,A,A,315977,False,True,False,0001628280-25-057631,https://www.sec.gov/Archives/edgar/data/1820953/000162828025057631/0001628280-25-057631.txt
Hughes Brian,,2025-12-15,2025-12-17,3579,0.0,0.0,A,A,23355,False,True,False,0001628280-25-057634,https://www.sec.gov/Archives/edgar/data/1820953/000162828025057634/0001628280-25-057634.txt
GALANTI RICHARD A,,2025-12-15,2025-12-17,3579,0.0,0.0,A,A,11700,False,True,False,0001628280-25-057632,https://www.sec.gov/Archives/edgar/data/1820953/000162828025057632/0001628280-25-057632.txt
O'Hare Robert,Chief Financial Officer,2025-12-03,2025-12-05,8189,70.0,573230.0,D,S,1368,True,False,True,0001628280-25-055633,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055633/0001628280-25-055633.txt
O'Hare Robert,Chief Financial Officer,2025-12-01,2025-12-03,19424,0.0,0.0,A,M,19424,False,False,True,0001628280-25-055165,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055165/0001628280-25-055165.txt
O'Hare Robert,Chief Financial Officer,2025-12-01,2025-12-03,9867,69.065,681464.35,D,F,9557,False,False,True,0001628280-25-055165,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055165/0001628280-25-055165.txt
Michalek Libor,President,2025-12-01,2025-12-03,11363,0.0,0.0,A,M,209896,False,True,True,0001628280-25-055163,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055163/0001628280-25-055163.txt
Michalek Libor,President,2025-12-01,2025-12-03,5772,69.065,398643.18,D,F,204124,False,True,True,0001628280-25-055163,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055163/0001628280-25-055163.txt
Linford Michael,Chief Operating Officer,2025-12-01,2025-12-03,11717,0.0,0.0,A,M,61652,False,False,True,0001628280-25-055166,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055166/0001628280-25-055166.txt
Linford Michael,Chief Operating Officer,2025-12-01,2025-12-03,4673,69.065,322740.74,D,F,56979,False,False,True,0001628280-25-055166,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055166/0001628280-25-055166.txt
Jiyane Siphelele,Chief Accounting Officer,2025-12-01,2025-12-03,11547,0.0,0.0,A,M,225514,False,False,True,0001628280-25-055161,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055161/0001628280-25-055161.txt
Jiyane Siphelele,Chief Accounting Officer,2025-12-01,2025-12-03,4546,69.065,313969.49,D,F,220968,False,False,True,0001628280-25-055161,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055161/0001628280-25-055161.txt
Adkins Katherine,Chief Legal Officer,2025-12-01,2025-12-03,10895,0.0,0.0,A,M,135314,False,False,True,0001628280-25-055162,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055162/0001628280-25-055162.txt
Adkins Katherine,Chief Legal Officer,2025-12-01,2025-12-03,4933,69.065,340697.64,D,F,130381,False,False,True,0001628280-25-055162,https://www.sec.gov/Archives/edgar/data/1820953/000162828025055162/0001628280-25-055162.txt
Michalek Libor,President,2025-11-01,2025-11-04,2335,0.0,0.0,A,M,199719,False,True,True,0001628280-25-048832,https://www.sec.gov/Archives/edgar/data/1820953/000162828025048832/0001628280-25-048832.txt
Michalek Libor,President,2025-11-01,2025-11-04,1186,71.88,85249.68,D,F,198533,False,True,True,0001628280-25-048832,https://www.sec.gov/Archives/edgar/data/1820953/000162828025048832/0001628280-25-048832.txt
Linford Michael,Chief Operating Officer,2025-11-01,2025-11-04,2335,0.0,0.0,A,M,50918,False,False,True,0001628280-25-048835,https://www.sec.gov/Archives/edgar/data/1820953/000162828025048835/0001628280-25-048835.txt
Linford Michael,Chief Operating Officer,2025-11-01,2025-11-04,983,71.88,70658.04,D,F,49935,False,False,True,0001628280-25-048835,https://www.sec.gov/Archives/edgar/data/1820953/000162828025048835/0001628280-25-048835.txt
